Date,incident_date,incident_subcategory,incident_id,Year
2019-11-19,2019-11-19,From Vehicle,84,2019
2019-11-19,2019-11-19,Other,40,2019
2019-11-19,2019-11-19,Pickpocket,3,2019
2019-11-19,2019-11-19,Shoplifting,8,2019
2019-11-20,2019-11-20,Bicycle,3,2019
2019-11-20,2019-11-20,From Building,8,2019
2019-11-20,2019-11-20,From Vehicle,97,2019
2019-11-20,2019-11-20,Other,38,2019
2019-11-20,2019-11-20,Pickpocket,1,2019
2019-11-20,2019-11-20,Shoplifting,13,2019
2019-11-21,2019-11-21,Bicycle,3,2019
2019-11-21,2019-11-21,From Building,16,2019
2019-11-21,2019-11-21,From Vehicle,65,2019
2019-11-21,2019-11-21,Other,47,2019
2019-11-21,2019-11-21,Pickpocket,3,2019
2019-11-21,2019-11-21,Shoplifting,5,2019
2019-11-22,2019-11-22,Auto Parts,1,2019
2019-11-22,2019-11-22,From Building,8,2019
2019-11-22,2019-11-22,From Vehicle,67,2019
2019-11-22,2019-11-22,Other,44,2019
2019-11-22,2019-11-22,Pickpocket,2,2019
2019-11-22,2019-11-22,Shoplifting,3,2019
2019-11-23,2019-11-23,Auto Parts,1,2019
2019-11-23,2019-11-23,From Building,4,2019
2019-11-23,2019-11-23,From Vehicle,73,2019
2019-11-23,2019-11-23,Other,30,2019
2019-11-23,2019-11-23,Pickpocket,1,2019
2019-11-23,2019-11-23,Shoplifting,8,2019
2019-11-24,2019-11-24,Bicycle,1,2019
2019-11-24,2019-11-24,From Building,13,2019
2019-11-24,2019-11-24,From Vehicle,82,2019
2019-11-24,2019-11-24,Other,23,2019
2019-11-24,2019-11-24,Pickpocket,4,2019
2019-11-24,2019-11-24,Shoplifting,6,2019
2019-11-25,2019-11-25,Bicycle,2,2019
2019-11-25,2019-11-25,From Building,9,2019
2019-11-25,2019-11-25,From Vehicle,103,2019
2019-11-25,2019-11-25,Other,27,2019
2019-11-25,2019-11-25,Shoplifting,7,2019
2019-11-26,2019-11-26,Auto Parts,1,2019
2019-11-26,2019-11-26,From Building,4,2019
2019-11-26,2019-11-26,From Vehicle,97,2019
2019-11-26,2019-11-26,Other,22,2019
2019-11-26,2019-11-26,Shoplifting,5,2019
2019-11-27,2019-11-27,Auto Parts,3,2019
2019-11-27,2019-11-27,From Building,9,2019
2019-11-27,2019-11-27,From Vehicle,87,2019
2019-11-27,2019-11-27,Other,30,2019
2019-11-27,2019-11-27,Pickpocket,4,2019
2019-11-27,2019-11-27,Shoplifting,4,2019
2019-11-28,2019-11-28,Auto Parts,2,2019
2019-11-28,2019-11-28,Bicycle,1,2019
2019-11-28,2019-11-28,From Building,4,2019
2019-11-28,2019-11-28,From Vehicle,50,2019
2019-11-28,2019-11-28,Other,19,2019
2019-11-28,2019-11-28,Shoplifting,2,2019
2019-11-29,2019-11-29,Auto Parts,2,2019
2019-11-29,2019-11-29,From Building,7,2019
2019-11-29,2019-11-29,From Vehicle,95,2019
2019-11-29,2019-11-29,Other,19,2019
2019-11-29,2019-11-29,Pickpocket,8,2019
2019-11-29,2019-11-29,Shoplifting,8,2019
2019-11-30,2019-11-30,From Building,6,2019
2019-11-30,2019-11-30,From Vehicle,85,2019
2019-11-30,2019-11-30,Other,31,2019
2019-11-30,2019-11-30,Pickpocket,3,2019
2019-11-30,2019-11-30,Shoplifting,8,2019
2019-12-01,2019-12-01,Auto Parts,1,2019
2019-12-01,2019-12-01,Bicycle,1,2019
2019-12-01,2019-12-01,From Building,8,2019
2019-12-01,2019-12-01,From Vehicle,93,2019
2019-12-01,2019-12-01,Other,44,2019
2019-12-01,2019-12-01,Pickpocket,1,2019
2019-12-01,2019-12-01,Shoplifting,2,2019
2019-12-02,2019-12-02,Auto Parts,1,2019
2019-12-02,2019-12-02,Bicycle,1,2019
2019-12-02,2019-12-02,From Building,6,2019
2019-12-02,2019-12-02,From Vehicle,94,2019
2019-12-02,2019-12-02,Other,36,2019
2019-12-02,2019-12-02,Pickpocket,2,2019
2019-12-02,2019-12-02,Shoplifting,5,2019
2019-12-03,2019-12-03,Auto Parts,3,2019
2019-12-03,2019-12-03,From Building,14,2019
2019-12-03,2019-12-03,From Vehicle,105,2019
2019-12-03,2019-12-03,Other,19,2019
2019-12-03,2019-12-03,Pickpocket,1,2019
2019-12-03,2019-12-03,Shoplifting,8,2019
2019-12-04,2019-12-04,Auto Parts,3,2019
2019-12-04,2019-12-04,Bicycle,1,2019
2019-12-04,2019-12-04,From Building,11,2019
2019-12-04,2019-12-04,From Vehicle,107,2019
2019-12-04,2019-12-04,Other,37,2019
2019-12-04,2019-12-04,Shoplifting,11,2019
2019-12-05,2019-12-05,Bicycle,1,2019
2019-12-05,2019-12-05,From Building,6,2019
2019-12-05,2019-12-05,From Vehicle,122,2019
2019-12-05,2019-12-05,Other,35,2019
2019-12-05,2019-12-05,Pickpocket,2,2019
2019-12-05,2019-12-05,Shoplifting,7,2019
2019-12-06,2019-12-06,Bicycle,2,2019
2019-12-06,2019-12-06,From Building,7,2019
2019-12-06,2019-12-06,From Vehicle,102,2019
2019-12-06,2019-12-06,Other,47,2019
2019-12-06,2019-12-06,Pickpocket,1,2019
2019-12-06,2019-12-06,Shoplifting,9,2019
2019-12-07,2019-12-07,From Building,7,2019
2019-12-07,2019-12-07,From Vehicle,102,2019
2019-12-07,2019-12-07,Other,56,2019
2019-12-07,2019-12-07,Pickpocket,2,2019
2019-12-07,2019-12-07,Shoplifting,4,2019
2019-12-08,2019-12-08,From Building,10,2019
2019-12-08,2019-12-08,From Vehicle,76,2019
2019-12-08,2019-12-08,Other,35,2019
2019-12-08,2019-12-08,Pickpocket,1,2019
2019-12-08,2019-12-08,Purse Snatch,1,2019
2019-12-08,2019-12-08,Shoplifting,4,2019
2019-12-09,2019-12-09,Bicycle,1,2019
2019-12-09,2019-12-09,From Building,8,2019
2019-12-09,2019-12-09,From Vehicle,94,2019
2019-12-09,2019-12-09,Other,52,2019
2019-12-09,2019-12-09,Pickpocket,1,2019
2019-12-09,2019-12-09,Shoplifting,10,2019
2019-12-10,2019-12-10,Auto Parts,1,2019
2019-12-10,2019-12-10,Bicycle,2,2019
2019-12-10,2019-12-10,From Building,7,2019
2019-12-10,2019-12-10,From Vehicle,73,2019
2019-12-10,2019-12-10,Other,30,2019
2019-12-10,2019-12-10,Shoplifting,9,2019
2019-12-11,2019-12-11,From Building,1,2019
2019-12-11,2019-12-11,From Vehicle,85,2019
2019-12-11,2019-12-11,Other,36,2019
2019-12-11,2019-12-11,Pickpocket,2,2019
2019-12-11,2019-12-11,Shoplifting,6,2019
2019-12-12,2019-12-12,Auto Parts,1,2019
2019-12-12,2019-12-12,Bicycle,1,2019
2019-12-12,2019-12-12,From Building,16,2019
2019-12-12,2019-12-12,From Vehicle,74,2019
2019-12-12,2019-12-12,Other,33,2019
2019-12-12,2019-12-12,Pickpocket,1,2019
2019-12-12,2019-12-12,Shoplifting,4,2019
2019-12-13,2019-12-13,Auto Parts,2,2019
2019-12-13,2019-12-13,Bicycle,2,2019
2019-12-13,2019-12-13,From Building,9,2019
2019-12-13,2019-12-13,From Vehicle,116,2019
2019-12-13,2019-12-13,Other,43,2019
2019-12-13,2019-12-13,Pickpocket,2,2019
2019-12-13,2019-12-13,Shoplifting,7,2019
2019-12-14,2019-12-14,From Building,11,2019
2019-12-14,2019-12-14,From Vehicle,91,2019
2019-12-14,2019-12-14,Other,40,2019
2019-12-14,2019-12-14,Shoplifting,6,2019
2019-12-15,2019-12-15,Bicycle,1,2019
2019-12-15,2019-12-15,From Building,5,2019
2019-12-15,2019-12-15,From Vehicle,78,2019
2019-12-15,2019-12-15,Other,41,2019
2019-12-15,2019-12-15,Pickpocket,3,2019
2019-12-15,2019-12-15,Shoplifting,10,2019
2019-12-16,2019-12-16,From Building,8,2019
2019-12-16,2019-12-16,From Vehicle,71,2019
2019-12-16,2019-12-16,Other,41,2019
2019-12-16,2019-12-16,Pickpocket,2,2019
2019-12-16,2019-12-16,Shoplifting,13,2019
2019-12-17,2019-12-17,Auto Parts,1,2019
2019-12-17,2019-12-17,From Building,6,2019
2019-12-17,2019-12-17,From Vehicle,103,2019
2019-12-17,2019-12-17,Other,32,2019
2019-12-17,2019-12-17,Pickpocket,2,2019
2019-12-17,2019-12-17,Purse Snatch,1,2019
2019-12-17,2019-12-17,Shoplifting,2,2019
2019-12-18,2019-12-18,Bicycle,2,2019
2019-12-18,2019-12-18,From Building,12,2019
2019-12-18,2019-12-18,From Vehicle,102,2019
2019-12-18,2019-12-18,Other,33,2019
2019-12-18,2019-12-18,Pickpocket,2,2019
2019-12-18,2019-12-18,Shoplifting,9,2019
2019-12-19,2019-12-19,Auto Parts,3,2019
2019-12-19,2019-12-19,Bicycle,1,2019
2019-12-19,2019-12-19,From Building,8,2019
2019-12-19,2019-12-19,From Vehicle,73,2019
2019-12-19,2019-12-19,Other,40,2019
2019-12-19,2019-12-19,Pickpocket,3,2019
2019-12-19,2019-12-19,Shoplifting,12,2019
2019-12-20,2019-12-20,Auto Parts,1,2019
2019-12-20,2019-12-20,From Building,6,2019
2019-12-20,2019-12-20,From Vehicle,82,2019
2019-12-20,2019-12-20,Other,44,2019
2019-12-20,2019-12-20,Pickpocket,3,2019
2019-12-20,2019-12-20,Shoplifting,10,2019
2019-12-21,2019-12-21,Bicycle,2,2019
2019-12-21,2019-12-21,From Building,7,2019
2019-12-21,2019-12-21,From Vehicle,79,2019
2019-12-21,2019-12-21,Other,38,2019
2019-12-21,2019-12-21,Pickpocket,2,2019
2019-12-21,2019-12-21,Shoplifting,9,2019
2019-12-22,2019-12-22,Bicycle,1,2019
2019-12-22,2019-12-22,From Building,8,2019
2019-12-22,2019-12-22,From Vehicle,101,2019
2019-12-22,2019-12-22,Other,17,2019
2019-12-22,2019-12-22,Pickpocket,1,2019
2019-12-22,2019-12-22,Shoplifting,5,2019
2019-12-23,2019-12-23,Auto Parts,1,2019
2019-12-23,2019-12-23,Bicycle,2,2019
2019-12-23,2019-12-23,From Building,5,2019
2019-12-23,2019-12-23,From Vehicle,100,2019
2019-12-23,2019-12-23,Other,46,2019
2019-12-23,2019-12-23,Pickpocket,1,2019
2019-12-23,2019-12-23,Shoplifting,7,2019
2019-12-24,2019-12-24,Auto Parts,1,2019
2019-12-24,2019-12-24,From Building,2,2019
2019-12-24,2019-12-24,From Vehicle,66,2019
2019-12-24,2019-12-24,Other,22,2019
2019-12-24,2019-12-24,Pickpocket,3,2019
2019-12-24,2019-12-24,Shoplifting,9,2019
2019-12-25,2019-12-25,Auto Parts,1,2019
2019-12-25,2019-12-25,Bicycle,1,2019
2019-12-25,2019-12-25,From Building,1,2019
2019-12-25,2019-12-25,From Vehicle,66,2019
2019-12-25,2019-12-25,Other,6,2019
2019-12-25,2019-12-25,Shoplifting,2,2019
2019-12-26,2019-12-26,From Building,7,2019
2019-12-26,2019-12-26,From Vehicle,67,2019
2019-12-26,2019-12-26,Other,17,2019
2019-12-26,2019-12-26,Pickpocket,1,2019
2019-12-26,2019-12-26,Shoplifting,7,2019
2019-12-27,2019-12-27,Auto Parts,1,2019
2019-12-27,2019-12-27,Bicycle,1,2019
2019-12-27,2019-12-27,From Building,9,2019
2019-12-27,2019-12-27,From Vehicle,117,2019
2019-12-27,2019-12-27,Other,38,2019
2019-12-27,2019-12-27,Pickpocket,3,2019
2019-12-27,2019-12-27,Shoplifting,10,2019
2019-12-28,2019-12-28,Bicycle,3,2019
2019-12-28,2019-12-28,From Building,10,2019
2019-12-28,2019-12-28,From Vehicle,74,2019
2019-12-28,2019-12-28,Other,34,2019
2019-12-28,2019-12-28,Shoplifting,5,2019
2019-12-29,2019-12-29,Auto Parts,2,2019
2019-12-29,2019-12-29,Bicycle,1,2019
2019-12-29,2019-12-29,From Building,5,2019
2019-12-29,2019-12-29,From Vehicle,98,2019
2019-12-29,2019-12-29,Other,27,2019
2019-12-29,2019-12-29,Pickpocket,2,2019
2019-12-29,2019-12-29,Shoplifting,5,2019
2019-12-30,2019-12-30,Auto Parts,1,2019
2019-12-30,2019-12-30,From Building,5,2019
2019-12-30,2019-12-30,From Vehicle,101,2019
2019-12-30,2019-12-30,Other,36,2019
2019-12-30,2019-12-30,Shoplifting,16,2019
2019-12-31,2019-12-31,From Building,7,2019
2019-12-31,2019-12-31,From Vehicle,74,2019
2019-12-31,2019-12-31,Other,32,2019
2019-12-31,2019-12-31,Pickpocket,2,2019
2019-12-31,2019-12-31,Shoplifting,6,2019
2020-01-01,2020-01-01,Auto Parts,3,2020
2020-01-01,2020-01-01,Bicycle,2,2020
2020-01-01,2020-01-01,From Building,7,2020
2020-01-01,2020-01-01,From Vehicle,76,2020
2020-01-01,2020-01-01,Other,59,2020
2020-01-01,2020-01-01,Shoplifting,13,2020
2020-01-02,2020-01-02,Auto Parts,1,2020
2020-01-02,2020-01-02,Bicycle,1,2020
2020-01-02,2020-01-02,From Building,9,2020
2020-01-02,2020-01-02,From Vehicle,83,2020
2020-01-02,2020-01-02,Other,20,2020
2020-01-02,2020-01-02,Pickpocket,1,2020
2020-01-02,2020-01-02,Shoplifting,6,2020
2020-01-03,2020-01-03,Auto Parts,1,2020
2020-01-03,2020-01-03,Bicycle,1,2020
2020-01-03,2020-01-03,From Building,10,2020
2020-01-03,2020-01-03,From Vehicle,90,2020
2020-01-03,2020-01-03,Other,26,2020
2020-01-03,2020-01-03,Pickpocket,1,2020
2020-01-03,2020-01-03,Shoplifting,11,2020
2020-01-04,2020-01-04,Auto Parts,1,2020
2020-01-04,2020-01-04,Bicycle,1,2020
2020-01-04,2020-01-04,From Building,8,2020
2020-01-04,2020-01-04,From Vehicle,92,2020
2020-01-04,2020-01-04,Other,29,2020
2020-01-04,2020-01-04,Pickpocket,4,2020
2020-01-04,2020-01-04,Shoplifting,6,2020
2020-01-05,2020-01-05,Auto Parts,1,2020
2020-01-05,2020-01-05,From Building,7,2020
2020-01-05,2020-01-05,From Vehicle,77,2020
2020-01-05,2020-01-05,Other,37,2020
2020-01-05,2020-01-05,Pickpocket,1,2020
2020-01-05,2020-01-05,Purse Snatch,1,2020
2020-01-05,2020-01-05,Shoplifting,3,2020
2020-01-06,2020-01-06,Bicycle,1,2020
2020-01-06,2020-01-06,From Building,9,2020
2020-01-06,2020-01-06,From Vehicle,71,2020
2020-01-06,2020-01-06,Other,30,2020
2020-01-06,2020-01-06,Pickpocket,2,2020
2020-01-06,2020-01-06,Shoplifting,10,2020
2020-01-07,2020-01-07,Auto Parts,1,2020
2020-01-07,2020-01-07,From Building,6,2020
2020-01-07,2020-01-07,From Vehicle,69,2020
2020-01-07,2020-01-07,Other,35,2020
2020-01-07,2020-01-07,Shoplifting,8,2020
2020-01-08,2020-01-08,Auto Parts,1,2020
2020-01-08,2020-01-08,From Building,8,2020
2020-01-08,2020-01-08,From Vehicle,87,2020
2020-01-08,2020-01-08,Other,35,2020
2020-01-08,2020-01-08,Pickpocket,1,2020
2020-01-08,2020-01-08,Shoplifting,7,2020
2020-01-09,2020-01-09,Bicycle,1,2020
2020-01-09,2020-01-09,From Building,4,2020
2020-01-09,2020-01-09,From Vehicle,76,2020
2020-01-09,2020-01-09,Other,28,2020
2020-01-09,2020-01-09,Pickpocket,2,2020
2020-01-09,2020-01-09,Shoplifting,5,2020
2020-01-10,2020-01-10,Auto Parts,1,2020
2020-01-10,2020-01-10,Bicycle,2,2020
2020-01-10,2020-01-10,From Building,7,2020
2020-01-10,2020-01-10,From Vehicle,117,2020
2020-01-10,2020-01-10,Other,40,2020
2020-01-10,2020-01-10,Pickpocket,2,2020
2020-01-10,2020-01-10,Shoplifting,6,2020
2020-01-11,2020-01-11,Bicycle,1,2020
2020-01-11,2020-01-11,From Building,5,2020
2020-01-11,2020-01-11,From Vehicle,72,2020
2020-01-11,2020-01-11,Other,53,2020
2020-01-11,2020-01-11,Pickpocket,2,2020
2020-01-11,2020-01-11,Shoplifting,9,2020
2020-01-12,2020-01-12,Auto Parts,2,2020
2020-01-12,2020-01-12,Bicycle,3,2020
2020-01-12,2020-01-12,From Building,5,2020
2020-01-12,2020-01-12,From Vehicle,95,2020
2020-01-12,2020-01-12,Other,39,2020
2020-01-12,2020-01-12,Pickpocket,3,2020
2020-01-12,2020-01-12,Shoplifting,9,2020
2020-01-13,2020-01-13,Auto Parts,4,2020
2020-01-13,2020-01-13,From Building,6,2020
2020-01-13,2020-01-13,From Vehicle,79,2020
2020-01-13,2020-01-13,Other,25,2020
2020-01-13,2020-01-13,Pickpocket,2,2020
2020-01-13,2020-01-13,Purse Snatch,1,2020
2020-01-13,2020-01-13,Shoplifting,15,2020
2020-01-14,2020-01-14,Auto Parts,1,2020
2020-01-14,2020-01-14,Bicycle,3,2020
2020-01-14,2020-01-14,From Building,3,2020
2020-01-14,2020-01-14,From Vehicle,91,2020
2020-01-14,2020-01-14,Other,37,2020
2020-01-14,2020-01-14,Pickpocket,1,2020
2020-01-14,2020-01-14,Shoplifting,9,2020
2020-01-15,2020-01-15,From Building,8,2020
2020-01-15,2020-01-15,From Vehicle,63,2020
2020-01-15,2020-01-15,Other,33,2020
2020-01-15,2020-01-15,Shoplifting,8,2020
2020-01-16,2020-01-16,Bicycle,1,2020
2020-01-16,2020-01-16,From Building,3,2020
2020-01-16,2020-01-16,From Vehicle,76,2020
2020-01-16,2020-01-16,Other,27,2020
2020-01-16,2020-01-16,Pickpocket,1,2020
2020-01-16,2020-01-16,Shoplifting,11,2020
2020-01-17,2020-01-17,Auto Parts,4,2020
2020-01-17,2020-01-17,Bicycle,1,2020
2020-01-17,2020-01-17,From Building,11,2020
2020-01-17,2020-01-17,From Vehicle,93,2020
2020-01-17,2020-01-17,Other,43,2020
2020-01-17,2020-01-17,Pickpocket,5,2020
2020-01-17,2020-01-17,Purse Snatch,1,2020
2020-01-17,2020-01-17,Shoplifting,10,2020
2020-01-18,2020-01-18,Bicycle,1,2020
2020-01-18,2020-01-18,From Building,5,2020
2020-01-18,2020-01-18,From Vehicle,77,2020
2020-01-18,2020-01-18,Other,29,2020
2020-01-18,2020-01-18,Pickpocket,8,2020
2020-01-18,2020-01-18,Shoplifting,6,2020
2020-01-19,2020-01-19,From Building,4,2020
2020-01-19,2020-01-19,From Vehicle,80,2020
2020-01-19,2020-01-19,Other,30,2020
2020-01-19,2020-01-19,Pickpocket,3,2020
2020-01-19,2020-01-19,Shoplifting,7,2020
2020-01-20,2020-01-20,Auto Parts,1,2020
2020-01-20,2020-01-20,Bicycle,3,2020
2020-01-20,2020-01-20,From Building,6,2020
2020-01-20,2020-01-20,From Vehicle,66,2020
2020-01-20,2020-01-20,Other,25,2020
2020-01-20,2020-01-20,Pickpocket,1,2020
2020-01-20,2020-01-20,Shoplifting,8,2020
2020-01-21,2020-01-21,From Building,4,2020
2020-01-21,2020-01-21,From Vehicle,101,2020
2020-01-21,2020-01-21,Other,26,2020
2020-01-21,2020-01-21,Pickpocket,1,2020
2020-01-21,2020-01-21,Shoplifting,4,2020
2020-01-22,2020-01-22,Auto Parts,1,2020
2020-01-22,2020-01-22,Bicycle,2,2020
2020-01-22,2020-01-22,From Building,11,2020
2020-01-22,2020-01-22,From Vehicle,82,2020
2020-01-22,2020-01-22,Other,28,2020
2020-01-22,2020-01-22,Pickpocket,1,2020
2020-01-22,2020-01-22,Shoplifting,8,2020
2020-01-23,2020-01-23,Auto Parts,2,2020
2020-01-23,2020-01-23,Bicycle,3,2020
2020-01-23,2020-01-23,From Building,5,2020
2020-01-23,2020-01-23,From Vehicle,81,2020
2020-01-23,2020-01-23,Other,28,2020
2020-01-23,2020-01-23,Pickpocket,3,2020
2020-01-23,2020-01-23,Shoplifting,12,2020
2020-01-24,2020-01-24,Auto Parts,1,2020
2020-01-24,2020-01-24,Bicycle,2,2020
2020-01-24,2020-01-24,From Building,8,2020
2020-01-24,2020-01-24,From Vehicle,93,2020
2020-01-24,2020-01-24,Other,25,2020
2020-01-24,2020-01-24,Pickpocket,3,2020
2020-01-24,2020-01-24,Shoplifting,7,2020
2020-01-25,2020-01-25,Auto Parts,1,2020
2020-01-25,2020-01-25,Bicycle,1,2020
2020-01-25,2020-01-25,From Building,6,2020
2020-01-25,2020-01-25,From Vehicle,104,2020
2020-01-25,2020-01-25,Other,36,2020
2020-01-25,2020-01-25,Pickpocket,2,2020
2020-01-25,2020-01-25,Shoplifting,8,2020
2020-01-26,2020-01-26,Bicycle,3,2020
2020-01-26,2020-01-26,From Building,6,2020
2020-01-26,2020-01-26,From Vehicle,84,2020
2020-01-26,2020-01-26,Other,38,2020
2020-01-26,2020-01-26,Shoplifting,11,2020
2020-01-27,2020-01-27,Auto Parts,1,2020
2020-01-27,2020-01-27,Bicycle,4,2020
2020-01-27,2020-01-27,From Building,5,2020
2020-01-27,2020-01-27,From Vehicle,87,2020
2020-01-27,2020-01-27,Other,35,2020
2020-01-27,2020-01-27,Shoplifting,10,2020
2020-01-28,2020-01-28,Bicycle,3,2020
2020-01-28,2020-01-28,From Building,6,2020
2020-01-28,2020-01-28,From Vehicle,70,2020
2020-01-28,2020-01-28,Other,35,2020
2020-01-28,2020-01-28,Pickpocket,3,2020
2020-01-28,2020-01-28,Shoplifting,6,2020
2020-01-29,2020-01-29,Auto Parts,1,2020
2020-01-29,2020-01-29,Bicycle,8,2020
2020-01-29,2020-01-29,From Building,9,2020
2020-01-29,2020-01-29,From Vehicle,72,2020
2020-01-29,2020-01-29,Other,25,2020
2020-01-29,2020-01-29,Pickpocket,4,2020
2020-01-29,2020-01-29,Shoplifting,7,2020
2020-01-30,2020-01-30,Auto Parts,1,2020
2020-01-30,2020-01-30,Bicycle,1,2020
2020-01-30,2020-01-30,From Building,8,2020
2020-01-30,2020-01-30,From Vehicle,112,2020
2020-01-30,2020-01-30,Other,35,2020
2020-01-30,2020-01-30,Shoplifting,11,2020
2020-01-31,2020-01-31,Auto Parts,2,2020
2020-01-31,2020-01-31,From Building,14,2020
2020-01-31,2020-01-31,From Vehicle,94,2020
2020-01-31,2020-01-31,Other,39,2020
2020-01-31,2020-01-31,Pickpocket,5,2020
2020-01-31,2020-01-31,Shoplifting,7,2020
2020-02-01,2020-02-01,From Building,7,2020
2020-02-01,2020-02-01,From Vehicle,77,2020
2020-02-01,2020-02-01,Other,48,2020
2020-02-01,2020-02-01,Pickpocket,3,2020
2020-02-01,2020-02-01,Shoplifting,8,2020
2020-02-02,2020-02-02,Auto Parts,2,2020
2020-02-02,2020-02-02,From Building,7,2020
2020-02-02,2020-02-02,From Vehicle,50,2020
2020-02-02,2020-02-02,Other,22,2020
2020-02-02,2020-02-02,Pickpocket,1,2020
2020-02-02,2020-02-02,Shoplifting,6,2020
2020-02-03,2020-02-03,Auto Parts,1,2020
2020-02-03,2020-02-03,Bicycle,1,2020
2020-02-03,2020-02-03,From Building,6,2020
2020-02-03,2020-02-03,From Vehicle,74,2020
2020-02-03,2020-02-03,Other,33,2020
2020-02-03,2020-02-03,Shoplifting,6,2020
2020-02-04,2020-02-04,Auto Parts,3,2020
2020-02-04,2020-02-04,Bicycle,2,2020
2020-02-04,2020-02-04,From Building,5,2020
2020-02-04,2020-02-04,From Vehicle,68,2020
2020-02-04,2020-02-04,Other,24,2020
2020-02-04,2020-02-04,Pickpocket,2,2020
2020-02-04,2020-02-04,Shoplifting,15,2020
2020-02-05,2020-02-05,Bicycle,2,2020
2020-02-05,2020-02-05,From Building,5,2020
2020-02-05,2020-02-05,From Vehicle,68,2020
2020-02-05,2020-02-05,Other,34,2020
2020-02-05,2020-02-05,Shoplifting,10,2020
2020-02-06,2020-02-06,Bicycle,1,2020
2020-02-06,2020-02-06,From Building,2,2020
2020-02-06,2020-02-06,From Vehicle,65,2020
2020-02-06,2020-02-06,Other,24,2020
2020-02-06,2020-02-06,Pickpocket,1,2020
2020-02-06,2020-02-06,Purse Snatch,1,2020
2020-02-06,2020-02-06,Shoplifting,10,2020
2020-02-07,2020-02-07,Auto Parts,1,2020
2020-02-07,2020-02-07,Bicycle,1,2020
2020-02-07,2020-02-07,From Building,6,2020
2020-02-07,2020-02-07,From Vehicle,75,2020
2020-02-07,2020-02-07,Other,29,2020
2020-02-07,2020-02-07,Pickpocket,2,2020
2020-02-07,2020-02-07,Shoplifting,5,2020
2020-02-08,2020-02-08,From Building,4,2020
2020-02-08,2020-02-08,From Vehicle,76,2020
2020-02-08,2020-02-08,Other,36,2020
2020-02-08,2020-02-08,Pickpocket,5,2020
2020-02-08,2020-02-08,Shoplifting,10,2020
2020-02-09,2020-02-09,Auto Parts,3,2020
2020-02-09,2020-02-09,From Building,9,2020
2020-02-09,2020-02-09,From Vehicle,77,2020
2020-02-09,2020-02-09,Other,31,2020
2020-02-09,2020-02-09,Pickpocket,3,2020
2020-02-09,2020-02-09,Shoplifting,8,2020
2020-02-10,2020-02-10,Bicycle,2,2020
2020-02-10,2020-02-10,From Building,10,2020
2020-02-10,2020-02-10,From Vehicle,63,2020
2020-02-10,2020-02-10,Other,25,2020
2020-02-10,2020-02-10,Pickpocket,1,2020
2020-02-10,2020-02-10,Shoplifting,9,2020
2020-02-11,2020-02-11,Bicycle,2,2020
2020-02-11,2020-02-11,From Building,3,2020
2020-02-11,2020-02-11,From Vehicle,49,2020
2020-02-11,2020-02-11,Other,23,2020
2020-02-11,2020-02-11,Shoplifting,10,2020
2020-02-12,2020-02-12,Bicycle,2,2020
2020-02-12,2020-02-12,From Building,8,2020
2020-02-12,2020-02-12,From Vehicle,74,2020
2020-02-12,2020-02-12,Other,32,2020
2020-02-12,2020-02-12,Pickpocket,1,2020
2020-02-12,2020-02-12,Shoplifting,7,2020
2020-02-13,2020-02-13,Auto Parts,1,2020
2020-02-13,2020-02-13,Bicycle,1,2020
2020-02-13,2020-02-13,From Building,11,2020
2020-02-13,2020-02-13,From Vehicle,68,2020
2020-02-13,2020-02-13,Other,27,2020
2020-02-13,2020-02-13,Pickpocket,1,2020
2020-02-13,2020-02-13,Shoplifting,8,2020
2020-02-14,2020-02-14,Auto Parts,1,2020
2020-02-14,2020-02-14,From Building,12,2020
2020-02-14,2020-02-14,From Vehicle,78,2020
2020-02-14,2020-02-14,Other,59,2020
2020-02-14,2020-02-14,Pickpocket,4,2020
2020-02-14,2020-02-14,Shoplifting,27,2020
2020-02-15,2020-02-15,Bicycle,2,2020
2020-02-15,2020-02-15,From Building,5,2020
2020-02-15,2020-02-15,From Vehicle,78,2020
2020-02-15,2020-02-15,Other,31,2020
2020-02-15,2020-02-15,Pickpocket,4,2020
2020-02-15,2020-02-15,Shoplifting,8,2020
2020-02-16,2020-02-16,Auto Parts,1,2020
2020-02-16,2020-02-16,Bicycle,2,2020
2020-02-16,2020-02-16,From Building,7,2020
2020-02-16,2020-02-16,From Vehicle,77,2020
2020-02-16,2020-02-16,Other,32,2020
2020-02-16,2020-02-16,Pickpocket,2,2020
2020-02-16,2020-02-16,Shoplifting,6,2020
2020-02-17,2020-02-17,Auto Parts,2,2020
2020-02-17,2020-02-17,Bicycle,1,2020
2020-02-17,2020-02-17,From Building,5,2020
2020-02-17,2020-02-17,From Vehicle,79,2020
2020-02-17,2020-02-17,Other,29,2020
2020-02-17,2020-02-17,Shoplifting,8,2020
2020-02-18,2020-02-18,Auto Parts,2,2020
